name,amenity,email,phone,website,instagram,address,neighborhood
"Smithfield Hall","bar","","","","","",""
"Snafu Bar","bar","","","","","",""
"Soft Bar","bar","","","","","200 Banker Street",""
"Somebody's Darling","bar","","","","somebodys_darling_nyc","1664 1st Avenue",""
"Sophie’s","bar","","","","","507 East 5th Street",""
"South","bar","","","","","",""
"Souths","pub","","","","","273 Church Street",""
"Spikes","bar","","","","","",""
"Spirit & Bell","bar","","","","","",""
"Split Eights","bar","","","","","",""
"Spyglass Rooftop","bar","","","","","",""
"St Mazie","bar","","","","","",""
"St. Cloud Rooftop Bar","bar","","","","","",""
"St. Dymphna’s","bar","","","","","117 Avenue A",""
"St. Jardim","bar","","","","","",""
"Standings","bar","","+1-212-420-0671","","","43 East 7th Street","New York"
"Station Bar","bar","","","","","39-50 61st Street",""
"Stickett Inn","bar","","","","","157 1st Avenue",""
"Stone & Soil","bar","","","","","",""
"Stout NYC - FiDi","pub","","+12122409122","","","90 John Street","New York"
"Strangelove Bar NYC","bar","","","","","",""
"Studio Bar","bar","","","","","",""
"Sweet & Vicious","bar","","","","","",""
"Sweet Brooklyn","bar","","","","","608 Nostrand Avenue","Brooklyn"
"Sweet Polly","bar","","","","","71 6th Avenue","Brooklyn"
"Sweet Science","pub","","","","","135 Graham Avenue",""
"Tailor Public House","bar","","+1-646-494-4900","","","505 8th Avenue",""
"Talea","pub","","","","","Leonard Street",""
"Taqueria St. Marks Place","pub","","+1-646-964-5614","","","",""
"Tarros Bar","bar","","","","","111-13 Roosevelt Avenue","Corona"
"Temple Bar","bar","","","","","",""
"Tequila Time","bar","","+1-347-689-2793","","","675 Seneca Avenue",""
"Terrace Bar","bar","","","","","",""
"terroir at the porch","bar","","","","","",""
"The Bar","bar","","","","","",""
"The Bar at Café Kitsuné","bar","","","","","104 Bond Street",""
"The Bar at Peaches","bar","","","","","",""
"The Barlow","bar","","+1-347-533-4067","","","655 Grand Avenue",""
"The Baroness","bar","","","","","41-26 Crescent Street",""
"The Bearded Lady","bar","","","","","686A Washington Avenue","Brooklyn"
"The Bedford","bar","","+17183021002","","","110 Bedford Avenue",""
"The Beer Garage","bar","","","","","412 Douglass Street",""
"The Beerkeeper","bar","","","","","58-15 Woodside Avenue",""
"The Billiard Company","bar","","","","","Austin Street","Forest Hills"
"The Binc","bar","","+1-718-624-1444","","","60 Henry Street",""
"The Black Hound","bar","","","","","301 South End Avenue",""
"The Black Sheep","pub","","","","","593 3rd Avenue",""
"The Blasket","pub","","","","","1085 2nd Avenue",""
"The Blonde","bar","","","","","11 Howard Street",""
"The Brewery","bar","","","","","49-18 30th Avenue",""
"The Brooklyn Inn","bar","","+1-718-522-2525","","","148 Hoyt Street",""
"The Brooklyneer","bar","","","","","220 West Houston Street","New York"
"The Cantor Roof Garden Bar","bar","","","","","",""
"The Canuck","bar","","","","","",""
"The Cat","bar","","+1-646-626-6635","","","",""
"The Cetli House","pub","","","","","Grand Avenue",""
"the Chelsea Bell","bar","","","","","316 8th Avenue",""
"The Comedy Shop","bar","","","","","167 Bleecker Street","New York"
"The Courtyard Ale House","pub","","","","","40-18 Queens Boulevard",""
"The Coyote Club","bar","","","","","417 Throop Avenue",""
"The Delancey","bar","","","","","168 Delancey Street","New York"
"The Drift","bar","","","","","579 Meeker Street",""
"The Drink","bar","","","","","",""
"The Emerson","bar","","","","","",""
"The Four Horsemen","bar","","","","","295 Grand Street","Brooklyn"
"The GAF","bar","","+1-212-722-6300","","thegafnyc","1696 2nd Avenue",""
"The Garret Coctelería","bar","","","","","349 Broome Street",""
"The Goat","bar","","","","","43-17 Queens Boulevard",""
"The Grand","bar","","","","","37-05 30th Avenue",""
"The Gray Mare","pub","","","","","",""
"The Greats of Craft","bar","","","","","983 1st Avenue",""
"The Guthrie Inn","bar","","","","","1259 Park Avenue",""
"The Halfway Line","bar","","","","","59-10 Woodside Avenue",""
"The Headless Widow","bar","","","","","99 1st Avenue","New York"
"The Highlight Room","bar","","+1 212-481-3763","","","145 Bowery","New York"
"The Huntress","bar","","","","","24-03 41st Street",""
"The Immigrant","bar","","","","","341 East 9th Street",""
"The Independent","bar","","","","","147 West 40th Street",""
"The Infamous","bar","","","","","21-15 46th Road",""
"The Irish American","bar","","","","","",""
"The Irish Exit","bar","","","","","",""
"The Irish Punt","pub","","+1 212-422-7868","","","40 Exchange Place","New York"
"The Jar","bar","","+1 718-784-9616","","","45-06 48th Avenue",""
"The Jeffrey","pub","","+1 212-355-2337","","","311 East 60th Street",""
"The Johnson's","bar","","+1-718-417-7100","","","369 Troutman Street","Brooklyn"
"The Last Resort","bar","","","","","",""
"The Leftove Inn","bar","","","","","",""
"The Levee","bar","","","","","212 Berry Street","Brooklyn"
"The Library","bar","","+1-212-375-1352","","","7 Avenue A","New York"
"The Lions","bar","","","","","132 1st Avenue","New York"
"The Little Shop","bar","","","","","252 Front Street",""
"The Live Oak","pub","","+1-718-326-4920","","","59-94 Fresh Pond Road",""
"The Local","bar","","","","","41-04 31st Avenue",""
"The Long Hall","pub","","","","","58 East 34th Street",""
"The Lost & Found","bar","","+1 212-564-7515","","","372 8th Avenue",""
"The Magician","bar","","+1-212-673-7851","","","118 Rivington Street","New York"
"The Mallard Drake","bar","","","","","43 Franklin st",""
"The Moonlight Mile","bar","","","","","200 Franklin Street",""
"The Narrows","bar","","","","","",""
"The Pencil Factory","bar","","","","","",""
"The Polo Bar","bar","","","","","1 East 55th Street",""
"The Polynesian","bar","","","","","400 West 42nd Street",""
"The Quays","bar","","","","","",""
"The Raven Pub","bar","","","","","",""
"The Red Pavilion","bar","","","","","1241 Flushing Avenue",""
"The Red Stache","bar","","","","","401 West 52nd Street",""
"The Richardson","bar","","","","","",""
"The Ridgewood Ale House","bar","","","","","5738 Myrtle Avenue","Ridgewood"
"The Ripple Room","bar","","","","","183 Bowery",""
"The Rogers Garden","bar","","","","","",""
"The Roof","pub","","","","","",""
"The Scratcher","pub","","+1-212-477-0030","","","209 East 5th Street","New York"
"The Shannon Pot","pub","","","","","10-50 44th Drive",""
"The Shanty","bar","","","","","",""
"The Spotted Dog","bar","","","","","1154 1st Avenue","New York"
"The Spotted Owl","bar","","","","","211 Avenue A",""
"The Standard Rooftop Bar","bar","","","","","",""
"The Strand Smokehouse","biergarten","","","","","25-27 Broadway","Astoria"
"The Turkey's Nest","bar","","","","","94 Bedford Avenue",""
"The Upside","bar","","+1-917-261-6842","","","588 Amsterdam Avenue","New York"
"The Village Vanguard","bar","","+12122554037","","","",""
"The Wheeltapper Pub","pub","","","","","141 East 44th Street","New York"
"The Whiskey Brooklyn","bar","","","","","44 Berry Street","Brooklyn"
"The White Elephant","bar","","","","","1065 Manhattan Avenue",""
"The Wild Goose","bar","","","","","54-20 Roosevelt Avenue",""
"The Windjammer","bar","","+1-718-821-9779","","","552 Grandview Avenue","Ridgewood"
"The Wolfhound","bar","","","","","38-14 30th Avenue",""
"The Woodlot","bar","","","","","61-04 Woodside Avenue",""
"The Zombie House","bar","","","","","734 Flatbush Avenue",""
"Tía Pol","bar","","","","","",""
"Tijuana Restaurant Bar","bar","","","","","64-01 Roosevelt Avenue","Woodside"
"Tile Bar","bar","","","","","115 1st Avenue",""
"Tip-Top","bar","","","","","",""
"Tipsy Grape","bar","","","","","",""
"Toad Hall","bar","","","","","",""
"Tom & Jerry","bar","","","","","",""
"Tom & Joan's Whiskey Bar","bar","","","","","",""
"Tompkins Square Bar","bar","","","","","110 Avenue A","New York"
"Top of the strand","bar","","","","","",""
"Tracks","bar","","","","","220 West 31st Street",""
"Trailer Park Lounge","bar","","","","","",""
"Treasure Club","bar","","","","","",""
"Tres Coronas","bar","","","","","",""
"Tres Jolie Cafe","bar","","","","","",""
"Tribeca Tavern","bar","","+1-212-941-7671","","","247 West Broadway",""
"Trinity Place Bar and Restaurant","pub","","","","","115 Broadway",""
"Triona's","pub","","","","","237 Sullivan Street","New York"
"Triple Crown","pub","","","","","328 7th Avenue",""
"Trump Bar","bar","","","","","",""
"TV Eye NYC","bar","","","","https://www.instagram.com/tveyenyc/","16-47 Weirfield Street","Ridgewood"
"Twins","bar","","","","","421 9th Avenue","New York"
"Two Perrys","bar","","","","","127 Avenue C",""
"Two Saints","bar","","","","","",""
"Two Tigers","bar","","","","","685 Franklin Avenue","Brooklyn"
"Uncle Charlie’s Piano Lounge","bar","","+1-646-476-9532","","","139 East 45th Street","New York"
"Uncle Roger's","bar","","","","","704 Nostrand Avenue",""
"Underhill","pub","","+1-718-484-3744","","","760 Dean Street","Brooklyn"
"Union Grounds","bar","","","","","",""
"Uno Cafe and Billiards","bar","","","","","78-01 Roosevelt Avenue",""
"Up & Down","bar","","","","","",""
"Up and Up","bar","","","","","",""
"Up Stairs Bar","bar","","","","","",""
"Vanguard Wine Bar","bar","","","","","189 Amsterdam Avenue","New York"
"Vazacs Horseshoe Bar","bar","","","","","108 Avenue B","New York"
"Ven Hue","bar","","","","","",""
"Vero Social","bar","","","","","1149A 2nd Avenue","New York"
"Veronica's Bar","bar","","","","","",""
"Vig Bar","bar","","","","","12 Spring Street","New York"
"Villains Hideout","bar","","","","","",""
"Vin Sur Vingt","bar","","","","","170 2nd Avenue",""
"Waiting On A Friend","bar","","","","","206 Avenue A",""
"Wandering Barman","bar","","","","","315 Meserole Street",""
"Washington Commons","bar","","+1-718-230-3666","","","748 Washington Avenue","Brooklyn"
"Water Tower Bar","bar","","","","","96 Wythe Avenue",""
"Watermark Bar","biergarten","","","","","",""
"Weather Up","bar","","","","","",""
"Welcome to the Johnsons","bar","","+1 212-420-9911","","","123 Rivington Street","New York"
"West End Bar & Grill","pub","","","","","",""
"Westland Roe Bar and Kitchen","pub","","","","","176 West 72nd Street","New York"
"Westlight","bar","","","","","North 12th Street","Brooklyn"
"Whiskey Tavern","pub","","+1 212 374 9119","","","79 Baxter Street","New York"
"Whiskey Town","bar","","+1-212-505-7344","","","29 East 3rd Street",""
"Wilka's Sports Bar","bar","","","","","241 Bowery","New York"
"William Barnacle Tavern","bar","","","","","",""
"Winner's Bar","bar","","","","","82-67 Broadway",""
"Wolfe Tone's","pub","","","","","37E East 29th Street",""
"Yawning Cobra","bar","","","","","356 Bowery","New York"
"Zen Astorua","bar","","","","","",""
"Zig Zag","bar","","","","","382 Marcus Garvey Boulevard",""
"Zizi's Wine Bar","bar","","","","","45 John Street","New York"
"Zombie Hut","bar","","+1-718-875-3433","","","",""
