name,amenity,email,phone,website,instagram,address,neighborhood
"Golden Wuish","restaurant","wuishplattstreet@gmail.com","+12122739296","https://www.goldenwuish.com/","","6 Platt Street",""
"Good Room","nightclub","goodroomevents@gmail.com","","http://goodroombk.com","","98 Meserole Avenue","Brooklyn"
"Gosht Josper Grill","restaurant","info@gosht.com","+1 718-504-8880","https://www.gosht.com/","","3215 Coney Island Avenue","Brooklyn"
"Gottscheer Hall","pub","info@gottscheerhall.com","+1-718-366-3030","https://www.gottscheerhall.com/","","657 Fairview Avenue","Ridgewood"
"Goyana","bar","bargoyananyc@gmail.com","+1 917-213-4480","https://bargoyana.com","bargoyana","177 East 100th Street",""
"Grace's","bar","info@gracesnyc.com","+1-646-870-0333","https://www.gracesnyc.com/","gracesnyc","252 West 14th Street",""
"Grainne Cafe","restaurant","danoelleo02@gmail.com","+1 646-486-3000","https://legrainnecafe.com","grainne_cafe","183 9th Avenue",""
"Grand Army","bar","events@grandarmybar.com","+1-718-643-1503","https://www.grandarmybar.com/","","336 State Street",""
"Grotta Azzurra","restaurant","contact@bluegrotta.com","+1-212-925-8775","https://www.bluegrotta.com/","https://www.instagram.com/grottaazzurrany/","177 Mulberry Street",""
"Guantanamera","restaurant","info@guantanamerany.com","+1 212-262-5354","https://guantanamerany.com/nyc.html","guantanamerany","939 8th Avenue",""
"Gui Steakhouse","restaurant","info@guinyc.com","+16463295929","https://guinyc.com/","","776 8th Avenue","New York"
"HaaM","restaurant","healthyasamotha@gmail.com","+1 212-271-0110","https://healthyasamotha.com/","https://www.instagram.com/healthyasamotha","234 Union Avenue",""
"Hainan","restaurant","hainanflushing@gmail.com","+1-917-563-7223","https://hainannyc.com","hainan_nyc","41-25 162nd Street",""
"Hard Rock Cafe","restaurant","new_york_social@hardrock.com","+1 212-343-3355","https://www.hardrockcafe.com/location/new-york/","hardrocknewyork","1501 Broadway","New York"
"Harefield Road","pub","harefieldbrooklyn@me.com","+1 718-388-6870","https.//harefieldroad.com","harefieldroad","769 Metropolitan Avenue",""
"Harissa Grill","restaurant","harissagrill@gmail.com","+1 347-924-9090","https://harissagrill.net/","","30-30 47th Avenue",""
"Heavy Woods","pub","heavywoodsbar@gmail.com","+1-929-234-3500","https://www.heavywoodsbar.com/","","50 Wyckoff Avenue",""
"Heidi’s House","bar","info@heidishouse.com","+1 212-249-0069","https://heidishouseny.com","heidishouseny","308 East 78th Street",""
"Hellbender Nighttime Cafe","bar","info@hellbendernighttimecafe.com","","https://www.hellbendernighttimecafe.com/","","68-22 Forest Avenue","Ridgewood"
"Hellcat Annie's taproom","bar","hellcatannies@gmail.com","+1 212-586-2707","https://hellcatannies.com","http://instagram.com/hellcatannies","637 10th Avenue",""
"Henrietta Hudson","nightclub","info@henriettahudson.com","+1-212-924-3347","https://henriettahudson.com/","","438 Hudson Street","New York"
"Hidden Leaf","restaurant","info@midnighttheatre.com","+1-212-715-8686","https://www.hiddenleafnyc.com/","","75 Manhattan West Plaza","New York"
"Highwater Rooftop","bar","info@highwaterrooftop.com","+1-646-869-6710","https://www.highwaterrooftop.com/","","120 Water Street","New York"
"Ho Foods","restaurant","hello@hofoodsnyc.com","+1 347-788-0682","https://www.hofoodsnyc.com/","https://instagram.com/hofoodsnyc","110 East 7th Street",""
"Home Kitchen","restaurant","homekitchen84@gmail,com","+1 646-838-5102","https://www.homekitchennyc.com/","homekitchennyc","155 East 84th Street","New York"
"Horn's Hook Tavern","pub","info@hornshooktavern.com","+1 212-879-1500","https://www.hornshooktavern.com","hornshooktavern","1589 1st Avenue",""
"Hot Jalapeño Mexican Restaurant","restaurant","hotjalapeno116@gmail.com","+1 646-351-6895","https://hotjalapenonyc.com","hotjalapeno116","219 East 116th Street","New York"
"House of Kava","bar","info@houseofkava.com","+1-347-405-8228","https://houseofkava.com/","","238 Central Avenue",""
"Hudson Station Bar and Grill","restaurant","nicole@hudsonstation.com","+1 212-244-4406","https://www.hudsonstation.com","hudsonstation","440 9th Avenue",""
"Hummus Kitchen","restaurant","sharon@hummuskitchen.com","+1 212-988-0090","https://hummuskitchen.com/upper-east-side","hummuskitchennyc","1613 2nd Avenue",""
"Hutch Astoria","bar","info@hutchastoria.com","+1 347-832-0661","https://hutchastoria.com/","hutch_astoria","35-07 31st Avenue",""
"I Love Paraguay","restaurant","ilovepyrestaurant@hotmail.com","+1 718-786-5534","https://www.ilovepy.com","iloveparaguayrestaurant","43-16 Greenpoint Avenue",""
"IchiUmi","restaurant","info@ichiumi.com","+1 212-725-1333","https://ichiumi.com/","","6 East 32nd Street",""
"Ida's Nearabout","bar","Carrie@vortexhospitality.com","+1 718-433-1916","https://idasnearabout.com/","idasnearabout","43-13 Queens Boulevard",""
"Il Carino","restaurant","info@ilcarinorestaurantnyc.com","+1 646-882-0487","https://www.ilcarinorestaurantnyc.com/","ilcarinorestauraunt","1710 2nd Avenue",""
"Il Divo","restaurant","reservation@ildivo.restaurant","+1 212-380-8164","https://ildivo.restaurant/","","1347 2nd Avenue",""
"Il Falco","restaurant","info@ilfalcolic.com","+1-718-707-0009","https://www.ilfalcolic.com/","","21-50 44th Drive","Long Island City"
"Ito","restaurant","info@itotribeca.com","","https://itotribeca.com/","https://instagram.com/itotribeca","75 Barclay Street","New York"
"IYKYK Forest Hills","bar","iykyklounge@gmail.com","+1 718 880 2338","https://www.iykykloungenyc.com/","","70-13 Austin Street","Forest Hills"
"Izakaya Tenzo","restaurant","jpv36@izakayatenzo.com","+13472402016","https://izakayatenzo.com","","1116 Bedford Avenue","Brooklyn"
"Izakaya Toribar","restaurant","info@izakayatoribar.com","+1-646-767-0029","https://izakayatoribar.com/","","164 East 56th Street","New York"
"Izzy Rose","bar","info@izzyrosebk.com","+1-929-480-8809","https://www.izzyrosebk.com/","@izzyrosebk","214 Greene Avenue","Brooklyn"
"Jack Demsey's","pub","info@jackdemseys.com","+1 212-629-9899","https://jackdemseys.com/","","36 West 33rd Street","New York"
"Jack Doyle's","pub","info@jackdoylesnyc.com","+1-212-268-1255","https://jackdoylesnyc.com/","","240 West 35th Street",""
"Jack's Fire Department","pub","contact@jacksfiredepartment.com","+1 718-784-9090","https://www.jacksfiredepartment.com/","jacksfiredept","39-46 Skillman Avenue",""
"Jacob Restaurant","restaurant","cateringquote@jacobrestaurant.com;jacob373@jacobrestaurant.com","+1-212-866-3663","https://www.jacobrestaurant.com/","","2695 Frederick Douglas Boulevard",""
"Jacob Restaurant","restaurant","cateringquote@jacobrestaurant.com;jacob373@jacobrestaurant.com","+1-212-866-3663","https://www.jacobrestaurant.com/","","373 Lenox Avenue",""
"Jadis Wine Bar","restaurant","info@jadisnyc.com","+1-212-254-1675","https://jadisnyc.com","","42 Rivington Street","New York"
"Javelina","restaurant","unionsquare@javelinatexmex.com","+1-212-539-0202","https://www.javelinatexmex.com/location/javelina-union-square/","","119 East 18th Street","New York"
"Javelina","restaurant","ues@javelinatexmex.com","+1 917-261-7011","https://www.javelinatexmex.com/location/javelina-upper-east-side/","","1395 2nd Avenue",""
"Jazz Gallery","nightclub","info@jazzgallery.org","","https://jazzgallery.nyc/","","1160 Broadway",""
"Jean Claude II","restaurant","info@jeanclaudenyc.com","+1 212-249-3400","http://www.jeanclaudenyc.com","","1343 2nd Avenue",""
"Jeremy's","bar","info@jeremysnyc.com","+1 646-560-2753","https://jeremysnyc.com","jeremysnyc","1652 2nd Avenue",""
"Jing Li","restaurant","jinglilic@gmail.com","+1 718-255-6661","https://jinglinyc.com/","","27-35 Jackson Avenue",""
"JJ's Hideaway","nightclub","hello@jjsbk.com","","https://www.jjsbk.com/","","97 North 10th Street",""
"Joe G","restaurant","customer_service@joegrestaurant.com","+1-212-765-3160","https://joegrestaurant.com/","joeg_italianrestaurant","244 West 56th Street",""
"Johnny's Cafe","restaurant","johnnyscafeny@gmail.com","+1-347-402-9900","https://johnnyscafeny.com/","","60-39 Fresh Pond Road",""
"Jongro BBQ","restaurant","jongrobbq@gmail.com","+1 212-473-2233","http://www.jongrobbqny.com/","jongrobbq_nyc","22 West 32nd Street","New York"
"Joomak Banjum","restaurant","plumpyduck@joomakbanjum.com","+1 212-268-7888","https://www.joomakbanjum.com/","","312 5th Avenue","New York"
"Judy & Punch","bar","contact@judyandpunch.com","+1-718-626-3101","https://www.judyandpunch.com","","34-08 30th Avenue","Astoria"
"Juke Bar","bar","jukebarbk@gmail.com","+1-347-221-1692","https://bk.jukebarnyc.com/","","400 Troutman Street","Brooklyn"
"Jupiter Disco","nightclub","info@jupiterdisco.com","","http://jupiterdisco.com/","","1237 Flushing Avenue",""
"Kaia Wine Bar","restaurant","suzaan@kaiawinebar.com","+1 212-722-0490","https://www.kaiawinebar.com","http://instagram.com/kaiawinebar","1614 3rd Avenue",""
"Kalye","restaurant","info@kalyenyc.com","+1-646-287-9153","https://www.kalye.com/","https://www.instagram.com/kalye.nyc/","111 Rivington Street",""
"Karaoke City","bar","reservations@karaokecitynyc.com","+1 646-791-8318","http://www.karaokecitynyc.com/","KARAOKECITYNYC","22 West 32nd Street",""
"Kashkaval Garden","restaurant","info@kashkavalgarden.com","+1-212-245-1758","http://kashkavalgarden.com/","","852 9th Avenue","New York"
"Katch","restaurant","katchastoria@gmail.com","+1-718-777-2230","https://www.katchastoria.com","","31-19 Newtown Avenue","Astoria"
"Kato Sake Works","pub","kanpai@katosakeworks.com","+1 917-719-1603","https://www.katosakeworks.com/","https://www.instagram.com/katosakeworks/","379 Troutman Street","Brooklyn"
"Kazunori","restaurant","eat@kazunorisushi.com","+1-347-594-5940","https://www.handrollbar.com/locations/nomad/","kazunorisushi","15 West 28th Street",""
"Kesté Pizza e Vino","restaurant","info@kestepizzeria.com","+1-212-243-1500","https://kestepizzeria.com/en/keste-fulton/","","77 Fulton Street","New York"
"Keybar","bar","keybarreservation@gmail.com","+1 212-478-3021","https://www.keybar.com/","","143 Troutman Street","Brooklyn"
"Keys & Heels","bar","parties@keysandheelsnyc.com","+1 917-557-0217","https://www.keysandheelsnyc.com/","keysandheels","1488 2nd Avenue",""
"Killmeyer's","bar","ken@killmeyers.com","+1 718-984-1202","https://killmeyers.com","","4256 Arthur Kill Road","Staten Island"
"Kimura","restaurant","Kimura.press@gmail.com","+1-917-905-1864","https://www.kimuranyc.com/","","31 Saint Marks Place","New York"
"Kings County Brewers Collective","bar","info@kcbcbeer.com","+1-929-234-6557","https://kcbcbeer.com/","","381 Troutman Street","Brooklyn"
"Kings of Kobe","restaurant","hello@kingsofkobe.com","+1-646-370-5121","https://www.kingsofkobe.com/","","650 West 42nd Street","New York"
"Kochi","restaurant","info@kochinyc.com","+1-646-478-7308","https://kochinyc.com","","652 10th Avenue","New York"
"Koo Koo Chicken","restaurant","kookoochickennyc@gmail.com","+1-718-837-1688","https://www.kookoochicken.nyc","","1698 86th Street",""
"Korali Estiatorio","restaurant","nyckorali@gmail.com","+1 646-964-5470","https://www.nyckorali.com/","korali_estiatorio","1662 3rd Avenue",""
"Kpot Korean BBQ & Hot Pot","restaurant","info@thekpot.com","+1-718-684-5533","https://thekpot.com/location/coney-island-surf-ave/","kpotbbqandhotpot","1217 Surf Avenue","Brooklyn"
"Krave It Sandwich shop & Bakery","restaurant","info@kraveitbayside.com","+1 347-836-8713","https://www.kraveitny.com/","","40-15 Bell blvd",""
"Kubeh","restaurant","info@eatkubeh.com","+1-646-448-6688","https://www.eatkubeh.com/","eatkubeh","464 6th Avenue","New York"
"Kuku","restaurant","info@kukukitchen.com","+1 718-268-8886","https://eatkuku.com/forest-hills","","107-12 70th Road",""
"Kushi Kushi Yaki","restaurant","kushikushiyaki@gmail.com","+1 212-279-3075","https://www.kushikushiyaki.com","","2 West 32nd Street",""
"L’Americana","restaurant","info@lamericana-nyc.com","","https://www.lamericana-nyc.com","","51 Irving Place","New York"
"La Adelita de Woodside","restaurant","laadelitany@gmail.con","+1 917-451-7362","https://laadelitadewoodsideny.com/","","53-21 Roosevelt Avenue",""
"La Avenida NYC","restaurant","holalaavenidanyc@gmail.com","+1 212-828-2247","https://avenidanyc.com","laavenidanyc","2247 1st Avenue",""
"La Bella Mariella","restaurant","order@labellamariella.com","+1-718-366-6170","https://www.labellamariella.com/","","60-61 Fresh Pond Road",""
"La Cafeteria by de Mole","restaurant","demolenycastoria@gmail.com","+1-718-777-1655","https://demoleastorianyc.com/","","42-20 30th Avenue","Astoria"
"La Chula","restaurant","info@lachulanyc.com","+1-646-590-3975","https://www.lachulanyc.com/","lachula_nyc","137 East 116th Street","New York"
"La Fonda","restaurant","lafondanyc@gmail.com","+1-212-410-7292","https://lafondanyc.com","lafondanyc","169 East 106th Street",""
"La Grande Boucherie","restaurant","lagrande@boucherie.nyc","+1-212-510-7714","https://www.boucherieus.com/location/boucherie-la-grande-boucherie/","","145 West 53rd Street","New York"
"La Marina Restaurant and Lounge","bar","lounge@lamarinanyc.com","+1-212-567-6300","https://lamarinanyc.com/","","348 Dyckman Street",""
"La Masseria","restaurant","info@lamasserianyc.com","+1-212-582-2111","https://lamasserianyc.com/","lamasserianyc","235 West 48th Street",""
"La Morada","restaurant","lamoradanyc@gmail.com","+1-718-292-0235","https://lamorada.nyc/","","308 Willis Avenue","Bronx"
"La Pecora Bianca","restaurant","info@lapecorabianca.com","+1 212-899-9996","https://www.lapecorabianca.com/location/midtown/","","950 2nd Avenue",""
"Laghman Express","restaurant","laghmanexpress@gmail.com","+1-718-232-0525; +1-718-232-1717","https://laghmanexpress.com/","https://www.instagram.com/laghman.express","6201 20th Avenue",""
"Las Panteras Negras","restaurant","happychef1712@gmail.com","+1 646-351-6574","https://cascaloterestaurants.com/harlem.html","cascalotenyc","2126 2nd Avenue",""
"Lasagna Ristorante","restaurant","lasagna6@gmail.com","+1-212-242-4551","https://lasagnarestaurantchelsea.com","","196 8th Avenue","New York"
"Laut","restaurant","info@lautnyc.com","+1 212-206-8989","https://www.lautnyc.com/","","15 East 17th Street","New York"
"Le Gourmet","restaurant","le_gourmet@msn.com","+1 212-772-8811","https://legourmetnyc.com","","1267 1st Avenue",""
"Le Reve","restaurant","info@lerevenyc.com","+1-212-755-7777","https://www.lerevenyc.com","https://www.instagram.com/lerevenyc/","125 East 54th Street",""
"Le Sia","restaurant","lesiahellskitchen@gmail.com","+1 646-559-5220","https://www.lesianyc.com/","","651 9th Avenue",""
"Left Hand Path","bar","lefthandpathbk@gmail.com","","https://lefthandpathbk.com/","","89 Wyckoff Avenue",""
"Leland","restaurant","welcome@lelandbrooklyn.com","+1-646-470-7008","https://www.lelandbrooklyn.com/","","755 Dean Street","Brooklyn"
"Lexington Candy Shop","restaurant","lexingtoncandy@aol.com","+1 212-288-0057","https://www.lexingtoncandyshop.com/","lexingtoncandyshop.com","1226 Lexington Avenue",""
"Lexington Publick","pub","LexingtonPublickNYC@gmail.com","+1 646-799-9494","https://www.lexingtonpublicknyc.com/","lexingtonpublicknyc","1504 Lexington Avenue",""
"LIC Bar","bar","contact@licbar.com","+1 718 786 5400","https://www.licbar.com/","","45-58 Vernon Boulevard","Long Island City"
"LightHouse Rooftop","restaurant","susy@lighthouserooftop.com","+1 718-550-6108","https://lighthouserooftop.com/","","45-15 37th Street",""
"Lil' Frankies","restaurant","reservations@frankcares.com","+1-212-420-4900","https://www.lilfrankies.com/","","19 1st Avenue","New York"
"Liman","restaurant","info@limanrestaurant.com","+1 718-769-3322","https://www.limanrestaurantny.com/","https://www.instagram.com/nylimanrestaurant","825 Surf Avenue","Brooklyn"
"Limani","restaurant","melissa@limani.com","+1-212-858-9200","https://www.limani.com/","","45 Rockefeller Plaza","New York"
"Limón Jungle","restaurant","chelsea@limonjunglenyc.com","+1-212-243-1212","http://limonjunglenyc.com","","197 7th Avenue","New York"
"Little Alley","restaurant","littlealleynyc@gmail.com","+1-646-998-3976","https://www.littlealley.nyc","https://www.instagram.com/littlealleynyc","550 3rd Avenue","New York"
"Little Rascal Bar","bar","littlerascalbar@gmail.com","+1-646-971-2400","https://www.littlerascalrestaurant.com/greenpoint","","130 Franklin Street","Brooklyn"
"Los Arrieros","restaurant","losarrierosrestaurantny@gmail.com","+1-718-898-3359","https://www.losarrierosrestaurantnyc.com","","76-02 Roosevelt Avenue","Jackson Heights"
"Ltauha Restaurant","restaurant","ltauhadinner@gmail.com","+1-347-689-3462","http://www.ltauha.com","","55-50 Myrtle Avenue","Ridgewood"
"Lucky's","restaurant","info@jackswifefreda.com","+1-212-510-8550","https://jackswifefreda.com/","","224 Lafayette Street",""
"Lucy's Vietnamese Kitchen","restaurant","LucysKitchenNY@gmail.com","+1-718-483-9837","https://lucysvietnamesekitchen.com/","","262 Irving Avenue",""
"Luke’s Bar & Grill","pub","lukesbargrill@gmail.com","+1 212-249-7070","https://lukesbarandgrill.com/","lukesbargrill","1394 3rd Avenue","New York"
